index,prediction
104477,-0.104800165
104478,-0.11542201
104479,-0.118333936
104480,-0.09400642
104481,-0.09400642
104482,-0.09400642
104483,-0.06985736
104484,-0.06985736
104485,-0.06985736
104486,-0.06985736
104487,-0.07281196
104488,-0.07281196
104489,5.6001983
104490,5.6001983
104491,5.6001983
104492,5.6001983
104493,5.6001983
104494,5.6001983
104495,5.6001983
104496,5.6001983
104497,5.6001983
104498,4.0676403
104499,4.6979203
104500,7.2597404
104501,10.033802
104502,14.5408535
104503,18.866144
104504,20.726011
104505,22.417185
104506,24.092085
104507,24.82963
104508,27.570395
104509,29.100266
104510,30.88965
104511,33.158306
104512,33.266994
104513,31.513346
104514,28.869741
104515,27.777725
104516,26.736008
104517,27.601189
104518,28.943314
104519,29.417076
104520,30.987356
104521,30.987356
104522,31.560966
104523,30.73783
104524,31.764782
104525,32.063484
104526,31.525715
104527,29.215603
104528,27.289223
104529,25.584913
104530,22.54515
104531,21.531353
104532,19.436207
104533,18.142456
104534,11.798998
104535,6.6416097
104536,4.362974
104537,3.1868987
104538,-0.009722233
104539,-0.0045177937
104540,0.016090512
104541,-0.001845479
104542,-0.001845479
104543,0.009375721
104544,0.008826017
104545,0.008826017
104546,0.009375721
104547,0.009375721
104548,0.015215039
104549,0.015215039
104550,0.015215039
104551,0.015215039
104552,0.015215039
104553,0.015215039
104554,0.015215039
104555,0.027311802
104556,0.027311802
104557,0.027311802
104558,0.015215039
104559,0.015215039
104560,0.015215039
104561,0.014907837
104562,0.014665395
104563,-0.012296796
104564,-0.015739918
104565,-0.015739918
104566,-0.0102911
104567,-0.015289187
104568,-0.015289187
104569,-0.015289187
104570,-0.015289187
104571,-0.015289187
104572,-0.015289187
104573,-0.017513037
104574,-0.022639155
104575,-0.022639155
104576,-0.022639155
104577,-0.06136036
104578,-0.059902787
104579,-0.059902787
104580,-0.045677423
104581,-0.045677423
104582,-0.045677423
104583,-0.038400292
104584,-0.052713633
104585,-0.013349652
104586,-0.014722228
104587,-0.0072288513
104588,-0.005754113
104589,-0.005754113
104590,0.009179026
104591,0.010266691
104592,0.013512254
104593,0.011403024
104594,2.2120223
104595,4.301676
104596,6.4951267
104597,9.085507
104598,13.812148
104599,19.134888
104600,20.67572
104601,22.44117
104602,24.407558
104603,25.32806
104604,27.022186
104605,29.58405
104606,30.539278
104607,29.19736
104608,31.244143
104609,32.578472
104610,31.484253
104611,33.75637
104612,34.03695
104613,34.62334
104614,34.262333
104615,27.429813
104616,27.349104
104617,26.525537
104618,26.4841
104619,27.768337
104620,28.262331
104621,30.349226
104622,24.706003
104623,25.990442
104624,24.888943
104625,22.428175
104626,20.461027
104627,17.161572
104628,15.608561
104629,13.999932
104630,10.564142
104631,8.652833
104632,5.33533
104633,2.2321296
104634,0.38540536
104635,0.4827647
104636,0.817332
104637,0.8616855
104638,0.9102331
104639,0.8918894
104640,0.42356765
104641,0.4055581
104642,0.22964787
104643,0.24049357
104644,0.23239517
104645,0.23239517
104646,0.23239517
104647,0.23239517
104648,0.23239517
104649,0.2407321
104650,0.0665316
104651,0.0665316
104652,0.038931936
104653,0.038931936
104654,0.016949236
104655,0.017565131
104656,0.01663196
104657,-0.026668787
104658,-0.0148819685
104659,-0.0036605597
104660,-0.0036605597
104661,-0.006514311
104662,-0.006514311
104663,-0.006271839
104664,-0.006271839
104665,0.00462237
104666,-0.0070945024
104667,-0.0070945024
104668,-0.018881321
104669,-0.027831674
104670,-0.028907418
104671,-0.03258729
104672,-0.033108473
104673,-0.025614858
104674,-0.03019476
104675,-0.045725703
104676,0.8268808
104677,-0.112992644
104678,-0.08523631
104679,-0.10418689
104680,-0.13914049
104681,-0.13914049
104682,-0.14185822
104683,-0.14185822
104684,-0.13914049
104685,-0.13460755
104686,-0.13823247
104687,-0.16238153
104688,-0.13823247
104689,-0.13519573
104690,2.0067952
104691,5.4216356
104692,7.463498
104693,9.620864
104694,14.888343
104695,18.884714
104696,20.522032
104697,22.236359
104698,23.797773
104699,23.718061
104700,27.00193
104701,30.086676
104702,30.492384
104703,32.482452
104704,33.520107
104705,33.749157
104706,32.463943
104707,36.250244
104708,34.798283
104709,33.77393
104710,32.91261
104711,33.124454
104712,33.36445
104713,33.13518
104714,25.202284
104715,25.447594
104716,30.038198
104717,28.684696
104718,27.08954
104719,26.272032
104720,25.099552
104721,22.937128
104722,20.37832
104723,19.346981
104724,16.102781
104725,15.814033
104726,11.775328
104727,9.859675
104728,6.9931574
104729,4.8487344
104730,0.0067887604
104731,0.040487915
104732,0.040264428
104733,0.039336592
104734,0.039336592
104735,0.051365912
104736,0.051630497
104737,0.08700946
104738,0.18232849
104739,0.5934192
104740,0.85170066
104741,0.33330518
104742,0.32188258
104743,0.05894825
104744,0.02027136
104745,0.019764245
104746,0.020985693
104747,0.021865904
104748,0.021865904
104749,0.02407065
104750,0.023549467
104751,0.023549467
104752,0.08728248
104753,0.63224983
104754,0.66362596
104755,0.66362596
104756,0.66427636
104757,0.66427636
104758,0.66384244
104759,0.13344663
104760,0.13344663
104761,0.13344663
104762,0.10316467
104763,0.057685494
104764,-0.020918608
104765,1.7775524
104766,2.4564345
104767,2.4564345
104768,3.1101604
104769,4.083774
104770,3.9061906
104771,0.4202358
104772,0.4202358
104773,0.40659276
104774,0.40659276
104775,0.40659276
104776,-0.07508826
104777,-0.07508826
104778,-0.07508826
104779,-0.07508826
104780,-0.106392145
104781,-0.106392145
104782,-0.106392145
104783,-0.10722411
104784,-0.10722411
104785,-0.106392145
104786,1.8440269
104787,5.2268963
104788,5.486503
104789,8.657583
104790,14.796333
104791,19.308126
104792,21.14552
104793,22.764385
104794,23.684973
104795,24.852821
104796,26.724306
104797,29.555042
104798,30.856342
104799,33.281105
104800,33.044018
104801,34.863884
104802,33.19241
104803,30.420338
104804,27.361366
104805,24.395603
104806,24.221077
104807,22.760319
104808,22.388617
104809,23.010578
104810,23.024286
104811,24.52616
104812,24.881414
104813,26.340342
104814,28.134323
104815,26.573269
104816,24.36371
104817,22.805635
104818,19.056942
104819,17.3368
104820,18.532656
104821,15.749027
104822,12.581685
104823,9.959958
104824,6.4373055
104825,4.214724
104826,0.021251708
104827,0.05162075
104828,0.054187834
104829,0.054187834
104830,0.054187834
104831,0.069089115
104832,0.1774531
104833,0.1827836
104834,1.4026071
104835,1.4115574
104836,1.4096533
104837,1.1555179
104838,3.1565356
104839,0.7670277
104840,0.5903541
104841,1.937521
104842,1.4641914
104843,-0.10411239
104844,-0.1110034
104845,-0.09703398
104846,-0.113538265
104847,-0.091543436
104848,-0.091543436
104849,-0.089389205
104850,-0.113538265
104851,-0.113538265
104852,-0.113538265
104853,-0.091543436
104854,-0.091543436
104855,-0.091543436
104856,-0.091543436
104857,-0.10048056
104858,-0.09669399
104859,-0.096211195
104860,-0.096211195
104861,-0.096211195
104862,-0.096211195
104863,-0.12053871
104864,-0.12053871
104865,-0.12053871
104866,-0.12053871
104867,-0.12053871
104868,-0.12053871
104869,-0.12286222
104870,-0.12286222
104871,-0.119950294
104872,-0.119950294
104873,-0.10167217
104874,-0.10167217
104875,-0.10167217
104876,-0.10167217
104877,-0.10167217
104878,-0.10167217
104879,-0.10167217
104880,-0.10167217
104881,-0.10167217
104882,0.82433116
104883,4.729083
104884,9.433659
104885,14.001749
104886,19.125692
104887,23.635622
104888,25.550396
104889,28.543201
104890,29.228064
104891,29.693542
104892,29.438507
104893,29.567017
104894,31.799412
104895,34.28043
104896,34.31141
104897,34.514194
104898,34.675983
104899,31.42036
104900,34.58348
104901,33.346718
104902,30.058702
104903,28.877104
104904,28.76281
104905,28.803112
104906,28.908571
104907,29.16995
104908,28.21799
104909,28.182413
104910,26.841787
104911,27.073204
104912,25.52609
104913,25.471895
104914,20.905481
104915,19.252705
104916,20.364475
104917,17.412457
104918,14.486331
104919,10.523271
104920,5.983238
104921,3.0535011
104922,1.0707859
104923,-0.018856168
104924,-0.0122048855
104925,-0.014409661
104926,-0.015337586
104927,-0.015337586
104928,-0.015337586
104929,-0.015337586
104930,-0.017897606
104931,-0.0055111647
104932,-0.007199645
104933,0.296129
104934,0.20750526
104935,-0.020032406
104936,-0.03786552
104937,-0.062708735
104938,-0.08373821
104939,-0.10754943
104940,-0.1119771
104941,-0.045232058
104942,-0.0489372
104943,-0.080175996
104944,0.121373266
104945,0.64933145
104946,0.826651
104947,1.2377493
104948,1.2377493
104949,-0.120291114
104950,-0.123444915
104951,-0.06829274
104952,-0.084819555
104953,-0.089859724
104954,-0.101297975
104955,-0.14502406
104956,-0.14502406
104957,-0.14502406
104958,-0.14502406
104959,-0.14502406
104960,-0.14502406
104961,-0.14502406
104962,-0.14502406
104963,-0.14502406
104964,-0.14502406
104965,-0.14502406
104966,-0.14502406
104967,-0.14908147
104968,-0.151757
104969,-0.151757
104970,-0.151757
104971,-0.151757
104972,-0.151757
104973,-0.151757
104974,-0.151757
104975,-0.151757
104976,-0.151757
104977,-0.151757
104978,0.57580674
104979,3.7345247
104980,10.00048
104981,12.508926
104982,16.734686
104983,19.088488
104984,20.87031
104985,22.558285
104986,24.399723
104987,26.000216
104988,28.141108
104989,30.00482
104990,31.507742
104991,32.831154
104992,32.09581
104993,33.840256
104994,35.2065
104995,35.653805
104996,36.973885
104997,37.102768
104998,37.18277
104999,33.988274
105000,34.101902
105001,35.937263
105002,35.83262
105003,34.0081
105004,31.083923
105005,27.979212
105006,29.145609
105007,25.666952
105008,25.612123
105009,24.525331
105010,24.317627
105011,21.549618
105012,16.377705
105013,12.802762
105014,8.174751
105015,7.065411
105016,3.9997613
105017,2.3515768
105018,1.6169995
105019,0.003965348
105020,-0.0653069
105021,-0.08691645
105022,-0.0897702
105023,-0.10008991
105024,-0.10008991
105025,-0.10101771
105026,-0.10910952
105027,-0.10910952
105028,-0.10910952
105029,-0.08825481
105030,-0.03271365
105031,0.21283844
105032,0.4722782
105033,-0.008233309
105034,-0.029212952
105035,-0.04640627
105036,-0.04640627
105037,-0.04640627
105038,-0.03208208
105039,-0.0084757805
105040,-0.007968664
105041,-0.07301557
105042,-0.07523918
105043,-0.07523918
105044,-0.07523918
105045,-0.07625759
105046,-0.06595063
105047,-0.06595063
105048,-0.06250644
105049,-0.05778718
105050,-0.05778718
105051,0.15502709
105052,0.15502709
105053,0.14249659
105054,0.1461764
105055,0.21315125
105056,-0.029943824
105057,-0.01472187
105058,-0.0069527626
105059,-0.004996896
105060,0.05783674
105061,0.05783674
105062,0.06448278
105063,0.051369786
105064,0.051369786
105065,0.2904241
105066,0.2904241
105067,0.28949627
105068,0.28949627
105069,0.28949627
105070,0.28949627
105071,0.29049778
105072,0.29049778
105073,0.2232902
105074,1.497367
105075,3.770484
105076,6.57062
105077,10.040857
105078,14.6686945
105079,18.31644
105080,20.46961
105081,22.459435
105082,23.02838
105083,24.454052
105084,25.979973
105085,28.744942
105086,30.36099
105087,32.02728
105088,29.230816
105089,29.59944
105090,33.887917
105091,36.076206
105092,35.235294
105093,36.15674
105094,37.010548
105095,36.735588
105096,36.136185
105097,36.136185
105098,36.136185
105099,35.736176
105100,32.897972
105101,31.24046
105102,29.87161
105103,26.401937
105104,25.199888
105105,23.185404
105106,21.531544
105107,18.297743
105108,14.756153
105109,12.758402
105110,9.972522
105111,7.6914935
105112,4.851784
105113,1.8918923
105114,0.8312557
105115,-0.09296727
105116,-0.10169649
105117,-0.09570587
105118,-0.08667958
105119,-0.09508741
105120,-0.09701395
105121,-0.09701395
105122,-0.10037571
105123,-0.11552584
105124,-0.116648436
105125,-0.11885321
105126,-0.10032785
105127,-0.10032785
105128,-0.09019852
105129,-0.09019852
105130,-0.09019852
105131,-0.09019852
105132,-0.09019852
105133,-0.09019852
105134,-0.09019852
105135,-0.09019852
105136,-0.09019852
105137,-0.07385397
105138,-0.07385397
105139,-0.08907604
105140,-0.08321619
105141,-0.07079458
105142,-0.06217599
105143,-0.05765009
105144,-0.05765009
105145,-0.05765009
105146,-0.05765009
105147,-0.05765009
105148,-0.05765009
105149,-0.05765009
105150,-0.055698276
105151,-0.05348146
105152,-0.05348146
105153,-0.049908042
105154,-0.049908042
105155,-0.049908042
105156,-0.047297835
105157,-0.047297835
105158,-0.047297835
105159,-0.047297835
105160,-0.047297835
105161,-0.047297835
105162,-0.047297835
105163,-0.047297835
105164,-0.038347483
105165,-0.038347483
105166,-0.038347483
105167,-0.038347483
105168,-0.038347483
105169,-0.039227486
105170,1.3048394
105171,3.8973987
105172,7.4385333
105173,9.813835
105174,15.137826
105175,19.047468
105176,18.968397
105177,22.818235
105178,22.003275
105179,22.877712
105180,25.839264
105181,28.992548
105182,29.577381
105183,31.84558
105184,32.74533
105185,35.52621
105186,32.28715
105187,36.73131
105188,34.201862
105189,27.159212
105190,27.6225
105191,27.259558
105192,27.375916
105193,27.189497
105194,26.602541
105195,26.492468
105196,26.272453
105197,26.15315
105198,24.309713
105199,24.866245
105200,21.996033
105201,17.707754
105202,16.37042
105203,16.765285
105204,14.193578
105205,10.934695
105206,7.2292585
105207,6.429972
105208,3.9809568
105209,1.6637402
105210,0.60929036
105211,-0.03361225
105212,-0.032996297
105213,-0.019391537
105214,0.014626712
105215,0.022253543
105216,0.030590504
105217,0.015124887
105218,0.03139028
105219,0.031447083
105220,-0.009119272
105221,-0.06358552
105222,-0.07320547
105223,-0.06347954
105224,-0.06347954
105225,-0.055196643
105226,-0.0727185
105227,-0.076562166
105228,-0.07660997
105229,-0.07660997
105230,-0.07660997
105231,-0.06486666
105232,-0.028595686
105233,-0.04245925
105234,-0.04245925
105235,-0.053180814
105236,0.100577
105237,0.29391414
105238,-0.102241755
105239,-0.09888899
105240,-0.09888899
105241,-0.020592809
105242,-0.11803281
105243,-0.11812389
105244,-0.13910615
105245,-0.13910615
105246,-0.14182389
105247,-0.134879
105248,-0.15986001
105249,0.107477486
105250,-0.07560372
105251,-0.09993124
105252,-0.09993124
105253,-0.09993124
105254,-0.09993124
105255,-0.09993124
105256,-0.09993124
105257,-0.09993124
105258,-0.09993124
105259,-0.09993124
105260,-0.09993124
105261,-0.09944844
105262,-0.09440827
105263,-0.12523305
105264,-0.12517798
105265,-0.12487221
105266,1.581801
105267,4.750697
105268,7.196002
105269,9.816699
105270,15.765242
105271,17.46226
105272,21.686203
105273,22.934364
105274,22.724888
105275,23.388504
105276,26.071362
105277,27.09783
105278,29.539825
105279,33.29106
105280,34.215057
105281,34.768845
105282,33.897953
105283,33.2788
105284,34.086742
105285,32.78357
105286,32.520424
105287,31.24494
105288,31.153519
105289,31.882746
105290,31.624956
105291,31.269333
105292,31.355856
105293,32.63713
105294,29.08985
105295,26.84416
105296,22.861696
105297,21.459225
105298,20.584406
105299,17.910255
105300,15.883443
105301,12.130792
105302,8.263969
105303,5.20071
